x_accel,y_accel,z_accel,excercise
0.029,0.9028,0.2318,bench_press
-0.1427,0.8794,0.1448,bench_press
-0.0803,0.8715,0.121,bench_press
-0.0257,0.8794,0.1448,bench_press
-0.0491,0.9263,0.1369,bench_press
0.0211,0.895,0.129,bench_press
-0.0725,0.8559,0.216,bench_press
-0.0491,0.895,0.2239,bench_press
-0.0491,0.8715,0.1606,bench_press
-0.0491,0.8715,0.1843,bench_press
-0.0335,0.8715,0.1606,bench_press
-0.0335,0.8794,0.1843,bench_press
-0.0491,0.8481,0.2635,bench_press
-0.0725,0.8559,0.1448,bench_press
-0.1037,0.8559,0.121,bench_press
-0.0959,0.9106,0.121,bench_press
-0.0725,0.9185,0.1448,bench_press
-0.0491,0.8872,0.129,bench_press
-0.0491,0.9106,0.1448,bench_press
-0.0413,0.9341,0.121,bench_press
-0.0413,0.9106,0.1448,bench_press
-0.0725,0.9497,0.1527,bench_press
-0.0413,0.9576,0.121,bench_press
-0.1115,0.9576,0.1448,bench_press
-0.0959,0.9732,0.129,bench_press
-0.0491,0.9732,0.0973,bench_press
-0.0491,0.981,0.121,bench_press
-0.0413,0.981,0.121,bench_press
-0.0179,0.9967,0.121,bench_press
-0.0335,0.9732,0.121,bench_press
-0.0647,0.9497,0.121,bench_press
0.1616,1.028,-0.0926,bench_press
-0.0257,0.8872,0.1685,bench_press
-0.0491,0.9341,0.129,bench_press
-0.0335,0.9341,0.121,bench_press
-0.0491,0.9654,0.121,bench_press
-0.0179,0.9419,0.121,bench_press
-0.0413,0.9654,0.1448,bench_press
-0.0413,0.9263,0.1369,bench_press
-0.0491,0.9341,0.129,bench_press
-0.0491,0.9419,0.0973,bench_press
-0.0491,0.9263,0.0657,bench_press
-0.0491,0.9576,0.121,bench_press
-0.0257,0.9341,0.121,bench_press
-0.0335,0.9263,0.1606,bench_press
-0.0491,0.9185,0.121,bench_press
-0.0491,0.9576,0.121,bench_press
-0.0491,0.9654,0.1527,bench_press
-0.0491,0.9732,0.1369,bench_press
-0.0491,0.9497,0.129,bench_press
-0.0491,0.9419,0.121,bench_press
-0.0413,0.9732,0.1448,bench_press
-0.0413,0.9419,0.129,bench_press
-0.0491,0.9654,0.1606,bench_press
-0.0335,0.9341,0.1843,bench_press
-0.0179,0.9419,0.1606,bench_press
-0.0101,0.9576,0.129,bench_press
0.0055,0.9732,0.121,bench_press
0.0133,0.9576,0.1606,bench_press
0.0055,0.9576,0.129,bench_press
-0.0101,0.9497,0.1764,bench_press
-0.0491,0.9497,0.129,bench_press
-0.0257,0.9106,0.1369,bench_press
-0.0179,0.9419,0.1606,bench_press
-0.0257,0.9341,0.129,bench_press
0.0055,0.9263,0.1369,bench_press
-0.0023,0.9263,0.0815,bench_press
0.0133,0.9263,0.1369,bench_press
-0.0023,0.9106,0.1685,bench_press
-0.0179,0.9028,0.1527,bench_press
-0.0257,0.8872,0.1685,bench_press
-0.0179,0.895,0.1764,bench_press
0.0133,0.8872,0.1369,bench_press
-0.0179,0.8794,0.1606,bench_press
-0.0101,0.8794,0.121,bench_press
-0.0179,0.8637,0.1606,bench_press
-0.0179,0.8324,0.1448,bench_press
-0.0023,0.7933,0.1685,bench_press
0.1148,0.8402,0.1527,bench_press
-0.0257,0.8872,0.121,bench_press
-0.0179,0.809,0.129,bench_press
0.0758,0.8559,0.2002,bench_press
0.0055,0.8011,0.1369,bench_press
0.0055,0.8559,0.121,bench_press
-0.0101,0.8637,0.1369,bench_press
0.0055,0.8324,0.121,bench_press
-0.0023,0.8402,0.121,bench_press
0.0992,0.8168,0.121,bench_press
0.0524,0.8402,0.121,bench_press
0.0211,0.8011,0.2002,bench_press
0.0524,0.809,0.2318,bench_press
0.0446,0.8246,0.121,bench_press
0.0211,0.8324,0.0894,bench_press
0.068,0.8168,0.0498,bench_press
0.0524,0.809,0.0261,bench_press
0.1538,0.8481,0.2081,bench_press
0.0055,0.8637,0.0736,bench_press
0.1304,0.8011,0.1764,bench_press
0.1304,0.7933,0.1606,bench_press
0.0758,0.7933,0.1606,bench_press
0.107,0.809,0.121,bench_press
0.107,0.8168,0.1448,bench_press
0.1616,0.8715,0.121,bench_press
0.0836,0.8168,0.0261,bench_press
0.1616,0.8324,0.0498,bench_press
0.2241,0.8481,0.121,bench_press
0.1148,0.8559,0.121,bench_press
0.1928,0.8246,0.1527,bench_press
0.2006,0.8324,0.2318,bench_press
0.146,0.9106,0.1843,bench_press
0.1304,0.8637,0.121,bench_press
0.2397,0.8481,0.121,bench_press
0.2475,0.9419,0.121,bench_press
0.2006,0.895,0.0103,bench_press
0.2709,0.9185,0.0578,bench_press
0.2163,0.9106,0.0894,bench_press
0.2085,0.8559,0.121,bench_press
0.2943,0.9732,0.2239,bench_press
0.2006,0.9654,0.129,bench_press
0.2241,0.9419,0.121,bench_press
0.2631,0.9497,0.0815,bench_press
0.2787,0.9263,-0.0055,bench_press
0.2865,0.9497,0.0182,bench_press
0.2631,0.9497,0.0657,bench_press
0.2006,0.9419,0.0578,bench_press
0.2787,0.9419,0.0894,bench_press
0.2865,1.0201,0.2872,bench_press
0.1928,1.0358,0.121,bench_press
0.3489,0.9889,0.034,bench_press
0.2163,0.9576,0.0182,bench_press
0.2943,0.9341,0.0103,bench_press
0.3177,0.9497,0.0261,bench_press
0.2943,0.9732,0.121,bench_press
0.2553,1.0123,0.0498,bench_press
0.2709,0.981,0.0894,bench_press
0.3255,0.981,0.121,bench_press
0.2943,0.9732,0.0103,bench_press
0.3099,0.9732,0.0419,bench_press
0.2397,0.9419,-0.0214,bench_press
0.2787,0.9341,0.0261,bench_press
0.2943,0.981,0.0894,bench_press
0.2787,0.981,0.0103,bench_press
0.2865,0.9732,0.034,bench_press
0.2865,0.9732,0.0103,bench_press
0.2787,0.9889,-0.053,bench_press
0.3333,0.9889,0.0973,bench_press
0.3099,0.9654,0.0024,bench_press
0.2865,0.9576,-0.0214,bench_press
0.2709,1.028,-0.0055,bench_press
0.3099,0.9967,-0.0609,bench_press
0.2787,1.0123,-0.0451,bench_press
0.2865,1.0045,0.0498,bench_press
0.2709,1.0045,0.0024,bench_press
0.2475,1.0123,0.0182,bench_press
0.3177,1.0201,-0.0293,bench_press
0.2709,1.0358,-0.1163,bench_press
0.2319,1.028,-0.0372,bench_press
0.2319,1.0358,-0.0293,bench_press
0.2241,1.0201,-0.0372,bench_press
0.2241,1.0123,-0.0372,bench_press
0.2085,1.0201,-0.0134,bench_press
0.2241,1.0358,-0.0214,bench_press
0.2553,1.0201,-0.0293,bench_press
0.2553,1.0592,-0.1005,bench_press
0.2241,1.0201,-0.0926,bench_press
0.2319,1.0123,-0.1163,bench_press
0.2006,1.0358,-0.0451,bench_press
0.2085,1.0905,-0.0451,bench_press
0.2163,1.0827,-0.0847,bench_press
0.2865,1.0671,-0.053,bench_press
0.2319,1.1296,-0.1084,bench_press
0.2006,1.0984,-0.0926,bench_press
0.2085,1.1375,-0.0451,bench_press
0.2475,1.1766,-0.0214,bench_press
0.2397,1.1844,-0.0451,bench_press
0.2475,1.2235,-0.1084,bench_press
0.2787,1.2235,-0.1163,bench_press
0.3021,1.2313,-0.1242,bench_press
0.3333,1.2391,-0.1242,bench_press
0.2943,1.2313,-0.0372,bench_press
0.2553,1.2391,-0.1242,bench_press
0.2943,1.2157,-0.1321,bench_press
0.2631,1.2235,-0.0926,bench_press
0.3255,1.1922,-0.1163,bench_press
0.2865,1.1766,-0.0767,bench_press
0.2943,1.1296,-0.0926,bench_press
0.3177,1.0905,-0.1321,bench_press
0.2865,1.0905,-0.0767,bench_press
0.2865,1.0827,-0.1163,bench_press
0.2943,1.0671,-0.1005,bench_press
0.2943,1.0514,-0.0609,bench_press
0.3177,1.0358,-0.1084,bench_press
0.2943,1.0201,-0.0926,bench_press
0.2631,0.981,-0.0926,bench_press
0.3021,0.9497,-0.0847,bench_press
0.2631,0.9497,-0.1163,bench_press
0.3099,0.9341,-0.1321,bench_press
0.3099,0.9185,-0.1321,bench_press
0.3567,0.895,-0.1084,bench_press
0.2865,0.8559,-0.0293,bench_press
0.2943,0.8481,-0.0609,bench_press
0.3177,0.8168,0.0182,bench_press
0.2397,0.8402,0.0103,bench_press
0.2943,0.8481,-0.0609,bench_press
0.3099,0.8715,-0.0609,bench_press
0.3177,0.8481,-0.0372,bench_press
0.3489,0.8637,-0.14,bench_press
0.2475,0.8402,-0.0688,bench_press
0.3099,0.8637,-0.0451,bench_press
0.3411,0.8794,-0.053,bench_press
0.3099,0.8715,-0.0609,bench_press
0.3333,0.8872,-0.0372,bench_press
0.3099,0.8872,-0.1084,bench_press
0.3567,0.8637,-0.053,bench_press
0.3099,0.8872,-0.0847,bench_press
0.3255,0.8402,-0.0688,bench_press
0.3255,0.8637,-0.0214,bench_press
0.3099,0.8794,-0.0055,bench_press
0.3489,0.8559,-0.0055,bench_press
0.2943,0.9028,-0.0372,bench_press
0.3255,0.8481,-0.1005,bench_press
0.3411,0.8402,-0.0214,bench_press
0.3411,0.8324,-0.0293,bench_press
0.388,0.8324,-0.0688,bench_press
0.388,0.8481,-0.0926,bench_press
0.3723,0.8481,-0.1084,bench_press
0.3567,0.8481,-0.0767,bench_press
0.3255,0.8481,-0.0451,bench_press
0.3489,0.8168,-0.0214,bench_press
0.3333,0.809,-0.1084,bench_press
0.3255,0.8246,-0.0451,bench_press
0.3801,0.7933,-0.0767,bench_press
0.3958,0.8168,-0.0451,bench_press
0.4036,0.8324,-0.0688,bench_press
0.3801,0.8246,-0.0372,bench_press
0.3567,0.8168,-0.0214,bench_press
0.3567,0.8402,-0.0688,bench_press
0.3411,0.8246,-0.0609,bench_press
0.427,0.8637,-0.1163,bench_press
0.3801,0.8559,-0.1084,bench_press
0.388,0.8324,-0.0372,bench_press
0.3567,0.8794,-0.0847,bench_press
0.3567,0.8715,-0.0293,bench_press
0.3723,0.8559,0.0024,bench_press
0.3333,0.8872,-0.0055,bench_press
0.3177,0.9497,-0.0451,bench_press
0.3801,0.9576,-0.0767,bench_press
0.3645,0.9497,-0.0451,bench_press
0.3489,0.895,-0.0134,bench_press
0.3255,0.9341,0.0182,bench_press
0.3333,0.9576,0.0578,bench_press
0.3411,0.9497,-0.0055,bench_press
0.2865,0.9732,0.0419,bench_press
0.3333,0.9576,-0.0451,bench_press
0.3255,0.9889,-0.0055,bench_press
0.3099,0.981,-0.0055,bench_press
0.3177,0.9497,0.0182,bench_press
0.3021,0.9419,0.0261,bench_press
0.2865,0.9732,-0.0055,bench_press
0.3099,0.9732,0.034,bench_press
0.2787,0.9654,0.0261,bench_press
0.2709,0.9185,0.0419,bench_press
0.2475,0.9185,0.0419,bench_press
0.2709,0.9419,0.0736,bench_press
0.2787,0.9419,0.0578,bench_press
0.2553,0.9263,0.121,bench_press
0.2631,0.9185,0.0103,bench_press
0.2631,0.9106,0.0103,bench_press
0.2163,0.9576,0.0498,bench_press
0.2006,0.9263,0.0578,bench_press
0.2319,0.9028,0.0973,bench_press
0.2006,0.9106,0.0815,bench_press
0.2085,0.9263,0.0578,bench_press
0.2006,0.9263,0.0736,bench_press
0.185,0.9263,0.0736,bench_press
0.1928,0.9341,0.0657,bench_press
0.1382,0.9263,0.121,bench_press
0.1304,0.9419,0.0815,bench_press
0.146,0.9419,0.121,bench_press
0.107,0.9341,0.121,bench_press
0.1148,0.895,0.0815,bench_press
0.185,0.8872,0.1369,bench_press
0.0368,0.9185,0.129,bench_press
0.1148,0.9106,0.0736,bench_press
0.0992,0.8715,0.121,bench_press
0.0836,0.8559,0.121,bench_press
-0.0023,0.8637,0.1448,bench_press
0.0211,0.8559,0.1606,bench_press
0.0055,0.8481,0.129,bench_press
0.0133,0.8402,0.1369,bench_press
-0.0023,0.8246,0.0894,bench_press
0.0524,0.809,0.121,bench_press
0.0211,0.7855,0.1527,bench_press
0.0133,0.8011,0.1685,bench_press
-0.0179,0.8481,-0.0372,bench_press
-0.0179,0.7699,0.2397,bench_press
0.0055,0.809,0.121,bench_press
0.1226,0.7542,0.1923,bench_press
-0.0179,0.7386,0.2318,bench_press
-0.0725,0.7777,0.2714,bench_press
-0.0257,0.8246,0.303,bench_press
-0.1193,0.8168,0.0498,bench_press
-0.0491,0.7933,0.121,bench_press
-0.0023,0.9185,0.0815,bench_press
0.0133,0.9106,0.121,bench_press
-0.0257,0.8481,0.129,bench_press
-0.0179,0.8637,0.2476,bench_press
-0.0491,0.8324,0.2318,bench_press
-0.0881,0.8324,0.2951,bench_press
-0.1193,0.8481,0.2872,bench_press
-0.1427,0.8481,0.2318,bench_press
-0.1271,0.8637,0.2002,bench_press
-0.0725,0.9263,0.2002,bench_press
-0.0413,0.981,0.1527,bench_press
-0.0491,0.9967,0.1448,bench_press
-0.0335,0.9732,0.1843,bench_press
-0.0491,0.9419,0.216,bench_press
-0.1193,0.9185,0.2793,bench_press
-0.1583,0.9341,0.2872,bench_press
-0.1271,0.9732,0.2318,bench_press
-0.1037,0.9497,0.2793,bench_press
-0.0413,0.9732,0.2239,bench_press
-0.0491,0.9732,0.216,bench_press
-0.0491,0.9654,0.216,bench_press
-0.0803,0.9419,0.2318,bench_press
-0.1427,0.9419,0.2081,bench_press
-0.0803,0.9576,0.2397,bench_press
-0.0725,0.9419,0.2239,bench_press
-0.0647,0.9576,0.216,bench_press
-0.0881,0.9419,0.2555,bench_press
-0.0491,0.9419,0.2318,bench_press
-0.0803,0.9576,0.1843,bench_press
-0.0803,0.9732,0.1843,bench_press
-0.0725,0.9654,0.216,bench_press
-0.1271,0.9497,0.2476,bench_press
-0.1115,0.9497,0.2318,bench_press
-0.1037,0.9341,0.2318,bench_press
-0.0803,0.9263,0.2635,bench_press
-0.0881,0.9576,0.2397,bench_press
-0.1037,0.9497,0.2318,bench_press
-0.0959,0.9654,0.2081,bench_press
-0.1115,0.9732,0.1527,bench_press
-0.1115,0.9732,0.216,bench_press
-0.1349,0.9576,0.216,bench_press
-0.1193,0.9341,0.1685,bench_press
-0.1115,0.9497,0.2002,bench_press
-0.0959,0.9419,0.2081,bench_press
-0.0647,0.9263,0.2239,bench_press
-0.0881,0.9419,0.2002,bench_press
-0.1037,0.9263,0.1843,bench_press
-0.0881,0.9341,0.216,bench_press
-0.0881,0.9341,0.1764,bench_press
-0.0803,0.895,0.1606,bench_press
-0.0803,0.9185,0.1527,bench_press
-0.0803,0.9419,0.1843,bench_press
-0.0803,0.9419,0.1923,bench_press
-0.0491,0.9185,0.1923,bench_press
-0.0881,0.9419,0.2081,bench_press
-0.0725,0.9106,0.2081,bench_press
-0.1193,0.9263,0.2002,bench_press
-0.0725,0.9419,0.2081,bench_press
-0.0725,0.9341,0.1843,bench_press
-0.0491,0.9497,0.1764,bench_press
-0.0491,0.9263,0.1843,bench_press
-0.0491,0.9419,0.1606,bench_press
-0.0491,0.9419,0.2081,bench_press
-0.0491,0.9341,0.1527,bench_press
-0.0335,0.9185,0.1606,bench_press
-0.0803,0.9263,0.1843,bench_press
-0.0647,0.9341,0.1764,bench_press
-0.0491,0.9419,0.129,bench_press
-0.0257,0.9185,0.1369,bench_press
-0.0413,0.895,0.1764,bench_press
-0.0335,0.895,0.216,bench_press
-0.0413,0.8794,0.1843,bench_press
-0.0491,0.8794,0.1685,bench_press
-0.0257,0.8637,0.1764,bench_press
-0.0491,0.8794,0.1843,bench_press
-0.0179,0.8872,0.1527,bench_press
0.0133,0.895,0.1764,bench_press
-0.0179,0.9185,0.2318,bench_press
-0.0491,0.8637,0.1606,bench_press
0.029,0.8715,0.121,bench_press
0.0446,0.8481,0.129,bench_press
-0.0101,0.8794,0.1685,bench_press
0.029,0.8715,0.1843,bench_press
-0.0179,0.8481,0.2002,bench_press
-0.0179,0.8559,0.1685,bench_press
0.0211,0.8481,0.216,bench_press
0.0133,0.8872,0.1527,bench_press
0.0055,0.8559,0.121,bench_press
0.1382,0.8168,0.121,bench_press
0.0446,0.8715,0.1843,bench_press
-0.0023,0.8324,0.1448,bench_press
0.107,0.8246,0.1448,bench_press
0.0368,0.8168,0.1369,bench_press
0.0368,0.8324,0.1448,bench_press
0.0602,0.8481,0.1448,bench_press
0.0602,0.8872,0.121,bench_press
0.0836,0.8559,0.0815,bench_press
0.1772,0.8481,0.1369,bench_press
0.0758,0.8715,0.2002,bench_press
0.0446,0.8794,0.121,bench_press
0.1538,0.8715,0.1606,bench_press
0.0758,0.9106,0.121,bench_press
0.0524,0.9028,0.0736,bench_press
0.1928,0.8794,0.121,bench_press
0.0914,0.8481,0.0815,bench_press
0.1928,0.8559,0.0894,bench_press
0.2006,0.8481,0.2081,bench_press
0.0914,0.8481,0.121,bench_press
0.107,0.8715,0.121,bench_press
0.0992,0.895,0.0657,bench_press
0.107,0.8794,0.0103,bench_press
0.107,0.895,0.034,bench_press
0.2319,0.8794,0.0419,bench_press
0.2475,0.8794,0.121,bench_press
0.1616,0.8715,0.121,bench_press
0.1772,0.8481,0.121,bench_press
0.1772,0.8715,0.0815,bench_press
0.146,0.9028,0.0578,bench_press
0.1616,0.9028,0.0578,bench_press
0.1772,0.9497,0.0103,bench_press
0.146,0.9341,-0.0214,bench_press
0.3333,0.895,0.0419,bench_press
0.2553,0.895,0.121,bench_press
0.1382,0.9185,0.0736,bench_press
0.2241,0.8481,0.121,bench_press
0.2006,0.8559,0.0657,bench_press
0.2397,0.9106,0.0419,bench_press
0.2397,0.9185,0.0419,bench_press
0.2553,0.9576,-0.0055,bench_press
0.2553,0.895,-0.0609,bench_press
0.2787,0.9419,-0.0134,bench_press
0.3411,0.9185,-0.0847,bench_press
0.2397,0.895,0.0024,bench_press
0.3021,0.9576,0.121,bench_press
0.2475,0.8794,0.0182,bench_press
0.2006,0.9263,0.0894,bench_press
0.2943,0.9106,0.0182,bench_press
0.2397,0.9419,0.0419,bench_press
0.2163,0.981,0.034,bench_press
0.2787,0.9732,-0.0847,bench_press
0.2865,0.9732,-0.0134,bench_press
0.3021,0.9732,-0.0372,bench_press
0.2943,0.9889,-0.0451,bench_press
0.3021,0.9732,-0.0055,bench_press
0.3099,0.9654,0.0024,bench_press
0.2163,1.0201,0.0419,bench_press
0.2865,0.9967,-0.0372,bench_press
0.3021,0.9889,-0.1005,bench_press
0.2943,0.981,-0.053,bench_press
0.2631,0.9732,-0.0293,bench_press
0.2709,0.9732,0.0024,bench_press
0.2787,0.9967,-0.0372,bench_press
0.3021,0.9967,-0.0847,bench_press
0.3021,0.9732,-0.0847,bench_press
0.2943,0.9732,-0.0767,bench_press
0.2709,0.9967,-0.1242,bench_press
0.2787,0.981,-0.0767,bench_press
0.2787,0.9576,-0.0293,bench_press
0.2787,0.9654,-0.0609,bench_press
0.2397,0.9732,-0.1005,bench_press
0.3177,1.0201,-0.0688,bench_press
0.2787,0.9967,-0.0926,bench_press
0.2787,1.0201,-0.0847,bench_press
0.3021,1.0358,-0.1005,bench_press
0.2475,1.028,-0.0609,bench_press
0.2475,1.0671,-0.0767,bench_press
0.2631,1.0905,-0.053,bench_press
0.2475,1.1218,-0.0293,bench_press
0.2553,1.1453,-0.1084,bench_press
0.3021,1.1453,-0.0847,bench_press
0.3099,1.1922,-0.0134,bench_press
0.2865,1.1844,-0.0372,bench_press
0.2787,1.2079,-0.0926,bench_press
0.3021,1.2235,-0.1163,bench_press
0.2709,1.2235,-0.0688,bench_press
0.2709,1.2391,-0.0688,bench_press
0.2943,1.2391,-0.0688,bench_press
0.3099,1.2313,-0.1084,bench_press
0.3021,1.2235,-0.0609,bench_press
0.2787,1.2079,-0.0293,bench_press
0.2709,1.1766,-0.053,bench_press
0.2787,1.1531,-0.0134,bench_press
0.3021,1.1766,-0.0451,bench_press
0.2943,1.1766,-0.1084,bench_press
0.2787,1.1296,-0.1242,bench_press
0.2631,1.114,-0.0451,bench_press
0.3021,1.114,-0.0847,bench_press
0.2865,1.0749,-0.0926,bench_press
0.2787,1.0358,-0.0055,bench_press
0.2943,0.9967,-0.0055,bench_press
0.2709,0.9967,0.034,bench_press
0.2709,0.9889,-0.0293,bench_press
0.2475,1.0123,-0.0451,bench_press
0.2865,1.0123,-0.0609,bench_press
0.2787,0.9967,-0.0767,bench_press
0.2865,0.9732,-0.0688,bench_press
0.2553,0.9889,-0.1321,bench_press
0.2631,0.9732,-0.1163,bench_press
0.2865,0.9732,-0.1242,bench_press
0.3177,0.9654,-0.1321,bench_press
0.2865,0.9732,-0.1242,bench_press
0.3255,0.9654,-0.1084,bench_press
0.3021,0.9419,0.0103,bench_press
0.2553,0.9263,0.0182,bench_press
0.3255,0.9028,0.0182,bench_press
0.2865,0.9106,-0.0055,bench_press
0.2943,0.9185,-0.0134,bench_press
0.3255,0.8872,-0.0451,bench_press
0.2865,0.9106,-0.0293,bench_press
0.3411,0.895,-0.1005,bench_press
0.2631,0.8872,-0.0767,bench_press
0.2475,0.9341,-0.053,bench_press
0.2553,0.9185,-0.0293,bench_press
0.2319,0.9106,0.0024,bench_press
0.2865,0.9419,0.0024,bench_press
0.2553,0.9497,-0.0372,bench_press
0.3021,0.8715,-0.0372,bench_press
0.2709,0.9028,-0.0055,bench_press
0.2865,0.9106,0.0024,bench_press
0.3255,0.9106,-0.053,bench_press
0.3021,0.9185,0.0578,bench_press
0.2865,0.9576,0.0261,bench_press
0.2631,0.9341,-0.0134,bench_press
0.2631,0.9497,0.034,bench_press
0.2631,0.9576,0.0498,bench_press
0.2163,0.9185,0.0736,bench_press
0.2553,0.9185,0.121,bench_press
0.2787,0.9341,0.0419,bench_press
0.2241,0.9263,0.0498,bench_press
0.2475,0.9732,0.0182,bench_press
0.2397,0.9106,0.0182,bench_press
0.2241,0.9106,0.0815,bench_press
0.2475,0.9028,0.0894,bench_press
0.2319,0.9341,0.0815,bench_press
0.2319,0.9497,0.0103,bench_press
0.2397,0.895,0.129,bench_press
0.1382,0.9497,0.1448,bench_press
0.2006,0.9341,0.0815,bench_press
0.2085,0.9341,0.129,bench_press
0.1928,0.9419,0.0894,bench_press
0.2085,0.9185,0.0815,bench_press
0.1772,0.895,0.0815,bench_press
0.1538,0.9967,0.121,bench_press
0.1694,0.9732,0.121,bench_press
0.1694,0.9497,0.121,bench_press
0.146,0.9497,0.121,bench_press
0.1304,0.9341,0.121,bench_press
0.1304,0.9185,0.121,bench_press
0.1226,0.9341,0.0973,bench_press
0.1226,0.9185,0.121,bench_press
0.1304,0.9185,0.121,bench_press
0.1226,0.9106,0.121,bench_press
0.0524,0.9185,0.0657,bench_press
0.068,0.895,0.121,bench_press
0.0446,0.895,0.0736,bench_press
0.1538,0.8402,0.0894,bench_press
-0.0257,0.895,0.1606,bench_press
0.0836,0.809,0.1685,bench_press
0.0914,0.8324,0.216,bench_press
-0.0335,0.8168,0.2002,bench_press
0.0758,0.8324,0.121,bench_press
-0.0335,0.8481,0.0973,bench_press
0.0055,0.8168,0.121,bench_press
-0.0101,0.8559,0.034,bench_press
-0.0179,0.8168,0.0736,bench_press
0.0914,0.7933,0.0894,bench_press
-0.0335,0.8168,0.1527,bench_press
-0.0491,0.8011,0.1448,bench_press
0.068,0.7307,0.129,bench_press
0.0211,0.7229,0.2555,bench_press
-0.0803,0.7777,0.1923,bench_press
-0.0179,0.7855,0.1448,bench_press
0.0055,0.8011,0.121,bench_press
-0.0101,0.8246,0.0894,bench_press
0.0133,0.7933,0.121,bench_press
-0.0413,0.8168,0.1764,bench_press
0.0211,0.8324,0.216,bench_press
-0.0023,0.8011,0.1527,bench_press
-0.0491,0.7855,0.2476,bench_press
-0.0491,0.8559,0.2002,bench_press
-0.0413,0.8637,0.1923,bench_press
-0.0725,0.8402,0.2239,bench_press
-0.0491,0.9028,0.2002,bench_press
-0.0101,0.9341,0.1764,bench_press
-0.0023,0.9419,0.216,bench_press
-0.0179,0.9106,0.2239,bench_press
-0.0491,0.9028,0.216,bench_press
-0.1037,0.9576,0.2081,bench_press
-0.1115,0.9263,0.2476,bench_press
-0.0959,0.9341,0.2793,bench_press
-0.1037,0.9341,0.2635,bench_press
-0.1115,0.9654,0.2476,bench_press
-0.1115,0.9732,0.2318,bench_press
-0.1115,0.9654,0.216,bench_press
-0.0491,0.9497,0.2476,bench_press
-0.0491,0.9654,0.2476,bench_press
-0.0803,0.9185,0.2397,bench_press
-0.1115,0.9263,0.2318,bench_press
-0.1193,0.9106,0.2397,bench_press
-0.0881,0.9419,0.2002,bench_press
-0.0647,0.9106,0.2397,bench_press
-0.0491,0.9028,0.2397,bench_press
-0.0491,0.9732,0.1923,bench_press
-0.0491,0.9419,0.1606,bench_press
-0.0803,0.9497,0.1764,bench_press
-0.0803,0.9263,0.1843,bench_press
-0.0725,0.9419,0.2239,bench_press
-0.0881,0.9419,0.2476,bench_press
-0.0803,0.9106,0.216,bench_press
-0.0647,0.9341,0.1923,bench_press
-0.0803,0.9106,0.1843,bench_press
-0.0725,0.9419,0.2002,bench_press
-0.0803,0.9654,0.2239,bench_press
-0.0725,0.9654,0.1843,bench_press
-0.0803,0.9576,0.2239,bench_press
-0.0881,0.9576,0.2397,bench_press
-0.0803,0.9576,0.216,bench_press
-0.1037,0.9419,0.2081,bench_press
-0.0881,0.9419,0.2081,bench_press
-0.0725,0.9497,0.216,bench_press
-0.0881,0.9732,0.216,bench_press
-0.0491,0.9576,0.216,bench_press
-0.0725,0.9419,0.2081,bench_press
-0.0491,0.9419,0.2002,bench_press
-0.0725,0.9576,0.2081,bench_press
-0.0959,0.9419,0.2318,bench_press
-0.0491,0.9341,0.1923,bench_press
-0.0881,0.9341,0.1764,bench_press
-0.0491,0.9341,0.1843,bench_press
-0.0491,0.9341,0.2239,bench_press
-0.0491,0.9185,0.216,bench_press
-0.0491,0.9263,0.2002,bench_press
-0.0491,0.9263,0.2318,bench_press
-0.0491,0.9263,0.2081,bench_press
-0.0491,0.9419,0.1843,bench_press
-0.0647,0.9419,0.1923,bench_press
-0.0491,0.9263,0.2081,bench_press
-0.0413,0.9497,0.216,bench_press
-0.0491,0.9419,0.2318,bench_press
-0.0491,0.9341,0.2002,bench_press
-0.0491,0.9497,0.2081,bench_press
-0.0413,0.9497,0.1764,bench_press
-0.0335,0.9497,0.2239,bench_press
-0.0335,0.9419,0.2081,bench_press
-0.0491,0.9419,0.2002,bench_press
-0.0413,0.9419,0.1843,bench_press
-0.0491,0.9419,0.2002,bench_press
-0.0413,0.9263,0.1685,bench_press
-0.0413,0.9263,0.216,bench_press
-0.0491,0.9185,0.2318,bench_press
-0.0491,0.9106,0.2002,bench_press
-0.0413,0.9106,0.1764,bench_press
-0.0491,0.9341,0.1606,bench_press
-0.0101,0.9106,0.1923,bench_press
-0.0413,0.9028,0.2239,bench_press
-0.0179,0.9185,0.1923,bench_press
0.0133,0.8637,0.2081,bench_press
-0.0257,0.9028,0.1685,bench_press
-0.0725,0.9263,0.1843,bench_press
-0.0413,0.895,0.2081,bench_press
-0.0413,0.9106,0.1527,bench_press
-0.0023,0.9028,0.1527,bench_press
0.0211,0.9185,0.1606,bench_press
0.0368,0.9028,0.1764,bench_press
0.068,0.8481,0.2476,bench_press
-0.0491,0.9106,0.216,bench_press
-0.0179,0.9106,0.1923,bench_press
-0.0023,0.895,0.1764,bench_press
-0.0023,0.9028,0.1448,bench_press
0.0211,0.895,0.1448,bench_press
0.0524,0.8715,0.1369,bench_press
0.029,0.8715,0.1685,bench_press
0.0368,0.8559,0.1764,bench_press
0.1148,0.8324,0.2318,bench_press
-0.0413,0.8794,0.2318,bench_press
0.0055,0.8559,0.216,bench_press
0.0758,0.8637,0.1527,bench_press
0.0602,0.9028,0.1369,bench_press
0.0446,0.8794,0.0894,bench_press
0.0992,0.8402,0.1369,bench_press
0.068,0.8794,0.1843,bench_press
0.0211,0.8637,0.1764,bench_press
0.0836,0.8559,0.2002,bench_press
0.0055,0.9263,0.2002,bench_press
